permit type,street number,street suffix,current status,number of existing stories,number of proposed stories,estimated cost,revised cost,existing use,existing units,proposed use,proposed units,plansets,existing construction type,proposed construction type,supervisor district,neighborhoods - analysis boundaries,zipcode,if_permit_created_on_file_date,if_completed,if_first_construc_is_issue_date,diff_permit_date,expired_before_completed,ratio_stories,existing_proposed_construction_type,ratio_estimated_revised,ratio_existing_proposed_units,latitude,longitude,permit creation date_col,current status date_col,filed date_col,issued date_col,completed date_col,first construction document date_col,permit expiration date_col
8,0.032808879131601416,12,6,4.0,5.0,2500.0,267.24,0,0.0,47,3.0,0.0,5.0,4.0,6.0,18,94107.0,True,False,True,364 days,False,0.8,False,9.354886992965124,0.0,37.777642220223974,-122.39341813656613,735018,735018,735018,735018,734948,735018,735382
3,0.0024393218685205514,1,5,5.0,5.0,20000.0,30000.0,47,0.0,54,0.0,2.0,2.0,2.0,3.0,5,94108.0,True,False,True,364 days,False,1.0,True,0.6666666666666666,,37.78714786386559,-122.4052079575792,735018,735018,735018,735022,734948,735022,735382
8,0.3641907549701183,12,3,3.0,3.0,9500.0,9500.0,0,1.0,0,1.0,0.0,5.0,5.0,9.0,1,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.74809140932488,-122.40938631760598,735018,735087,735018,735018,735087,735018,735378
4,0.06073911452616173,12,3,3.0,3.0,100.0,100.0,47,0.0,43,0.0,2.0,5.0,5.0,5.0,9,94117.0,True,True,True,364 days,False,1.0,True,1.0,,37.77193041155762,-122.4301327984534,735018,735106,735018,735022,735106,735022,735382
8,0.08269301134284668,12,3,3.0,3.0,2000.0,2000.0,35,0.0,42,0.0,2.0,3.0,3.0,3.0,19,94102.0,True,True,True,375 days,False,1.0,True,1.0,,37.78864868599497,-122.41149218491398,735018,735060,735018,735033,735060,735033,735393
8,0.05768996219051104,12,3,2.0,2.0,6500.0,11000.0,0,1.0,0,1.0,2.0,5.0,5.0,11.0,4,94112.0,True,True,True,368 days,False,1.0,True,0.5909090909090909,1.0,37.71827856464405,-122.42912859361817,735018,735064,735018,735026,735064,735026,735386
8,0.3205268935236005,12,3,3.0,3.0,15000.0,18000.0,6,32.0,6,32.0,0.0,5.0,5.0,9.0,17,94110.0,True,True,True,360 days,False,1.0,True,0.8333333333333334,1.0,37.755020358523396,-122.4183512589165,735018,735072,735018,735018,735072,735018,735378
8,0.12940602512501526,12,6,5.0,5.0,10000.0,10000.0,6,15.0,6,15.0,2.0,3.0,3.0,3.0,19,94109.0,True,False,True,366 days,False,1.0,True,1.0,1.0,37.788261674857736,-122.41787427872374,735018,735024,735018,735024,734948,735024,735384
8,0.6486156848396145,12,3,2.0,2.0,4000.0,4000.0,0,1.0,0,1.0,2.0,5.0,5.0,1.0,24,94118.0,True,True,True,364 days,False,1.0,True,1.0,1.0,37.784105093211075,-122.47465912581856,735018,735289,735018,735022,735289,735022,735382
8,0.013294304183437005,12,3,3.0,3.0,15000.0,15000.0,6,3.0,6,3.0,2.0,5.0,5.0,10.0,27,94107.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.76475539515996,-122.3980167075648,735018,735276,735018,735018,735276,735018,735378
8,0.004756677643615075,12,3,2.0,2.0,1.0,1.0,0,1.0,0,1.0,2.0,5.0,5.0,10.0,0,94124.0,True,True,True,361 days,False,1.0,True,1.0,1.0,37.73039358531809,-122.39456962794495,735018,735096,735018,735019,735096,735019,735379
8,0.42090498841322116,12,3,3.0,3.0,150000.0,150000.0,0,1.0,0,1.0,2.0,5.0,5.0,2.0,29,94118.0,True,True,True,1085 days,False,1.0,True,1.0,1.0,37.790565456431175,-122.45167006219744,735018,735177,735018,735023,735177,735023,736103
8,0.2136845956824003,12,3,3.0,3.0,1.0,1.0,1,2.0,1,2.0,0.0,5.0,5.0,3.0,21,94133.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.80202233020326,-122.40974440948776,735018,735043,735018,735018,735043,735018,735378
8,0.21392852786925237,12,3,3.0,3.0,1.0,1.0,1,2.0,1,2.0,0.0,5.0,5.0,3.0,21,94133.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.80202233020326,-122.40974440948776,735018,735043,735018,735018,735043,735018,735378
8,0.006708135138431516,8,6,2.0,2.0,1.0,1.0,11,1.0,11,1.0,2.0,5.0,5.0,8.0,17,94103.0,True,False,True,364 days,False,1.0,True,1.0,1.0,37.77063174124111,-122.42342447974512,735018,735018,735018,735018,734948,735018,735382
8,0.29576777655811687,12,3,3.0,3.0,1500.0,9000.0,1,2.0,1,2.0,2.0,5.0,5.0,2.0,25,94115.0,True,True,True,366 days,False,1.0,True,0.16666666666666666,1.0,37.78788490521045,-122.43641930200963,735012,735120,735012,735018,735120,735018,735378
8,0.00902549091352604,12,3,2.0,2.0,500.0,500.0,46,19.0,53,19.0,0.0,5.0,5.0,3.0,21,94133.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.7984288796132,-122.40678296496064,735018,735099,735018,735018,735099,735018,735378
8,0.008415660446395903,12,6,1.0,1.0,5000.0,5000.0,35,0.0,42,0.0,2.0,3.0,3.0,6.0,17,94103.0,True,False,True,364 days,False,1.0,True,1.0,,37.769824956490055,-122.41495509683621,735018,735022,735018,735022,734948,735022,735382
8,0.028540065861690448,1,3,3.0,3.0,4500.0,9000.0,1,2.0,1,2.0,0.0,5.0,5.0,1.0,24,94118.0,True,True,True,360 days,True,1.0,True,0.5,1.0,37.783667545805116,-122.47452743674422,735018,735775,735018,735018,735775,735018,735378
8,0.03646786193438224,12,3,6.0,6.0,3000.0,3000.0,6,60.0,6,60.0,0.0,5.0,5.0,6.0,5,94105.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.788139471059644,-122.39257954261664,735018,735114,735018,735018,735114,735018,735378
8,0.032808879131601416,12,3,17.0,17.0,250000.0,250000.0,35,291.0,42,291.0,2.0,1.0,1.0,6.0,18,94107.0,True,True,True,1091 days,False,1.0,True,1.0,1.0,37.777642220223974,-122.39341813656613,735018,735170,735018,735029,735170,735029,736109
8,0.46530064642029517,12,3,4.0,4.0,1.0,1.0,0,1.0,0,1.0,0.0,5.0,5.0,8.0,2,94114.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75642466412724,-122.43282478271992,735018,735019,735018,735018,735019,735018,735378
8,0.013782168557141115,12,3,3.0,3.0,8000.0,9000.0,1,2.0,1,2.0,0.0,5.0,5.0,5.0,8,94117.0,True,True,True,360 days,True,1.0,True,0.8888888888888888,1.0,37.77159690158634,-122.43851020911626,735018,735597,735018,735018,735597,735018,735378
8,0.29674350530552507,12,3,4.0,4.0,500.0,500.0,46,14.0,53,14.0,0.0,5.0,5.0,9.0,17,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75796097466295,-122.4192875290413,735018,735085,735018,735018,735085,735018,735378
8,0.2784485912916209,12,6,3.0,3.0,3000.0,1.0,27,0.0,64,0.0,2.0,2.0,2.0,2.0,16,94123.0,True,False,True,364 days,False,1.0,True,3000.0,,37.797093523039386,-122.43688888127832,735018,735018,735018,735018,734948,735018,735382
8,0.21209903646786193,12,3,3.0,3.0,5070.0,9500.0,6,12.0,6,12.0,0.0,5.0,5.0,3.0,30,94109.0,True,True,True,360 days,False,1.0,True,0.5336842105263158,1.0,37.7934346980601,-122.42201250194469,735018,735064,735018,735018,735064,735018,735378
8,0.3077204537138676,12,6,2.0,2.0,1000.0,1000.0,46,47.0,53,47.0,0.0,5.0,5.0,2.0,16,94123.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.79924983701646,-122.44333152543282,735018,735018,735018,735018,734948,735018,735378
8,0.08647396023905354,1,6,3.0,3.0,100.0,100.0,6,44.0,6,44.0,0.0,5.0,5.0,3.0,3,94108.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.793630910278914,-122.40597912813602,735018,735018,735018,735018,734948,735018,735378
8,0.04232223441883157,1,3,4.0,4.0,500.0,500.0,21,61.0,24,61.0,2.0,5.0,5.0,3.0,21,94133.0,True,True,True,364 days,False,1.0,True,1.0,1.0,37.79852807983418,-122.40739139781194,735018,735284,735018,735022,735284,735022,735382
8,0.011830711062324674,12,3,42.0,42.0,19300.0,19300.0,35,0.0,42,0.0,2.0,1.0,1.0,6.0,5,94105.0,True,True,True,360 days,False,1.0,True,1.0,,37.793357219595194,-122.39421470312315,735019,735030,735019,735019,735030,735019,735379
8,0.06342236858153433,12,3,2.0,2.0,22000.0,22000.0,0,1.0,0,1.0,2.0,5.0,5.0,1.0,10,94118.0,True,True,True,363 days,False,1.0,True,1.0,1.0,37.78640154092882,-122.46523259182553,735019,735204,735019,735022,735204,735022,735382
8,0.020246371508720575,15,3,2.0,2.0,31000.0,31000.0,0,1.0,0,1.0,2.0,5.0,5.0,7.0,36,94131.0,True,True,True,377 days,False,1.0,True,1.0,1.0,37.75276318151576,-122.45004016315339,735019,735108,735019,735036,735108,735036,735396
8,0.1663617514331016,1,6,4.0,4.0,3500.0,1.0,46,15.0,53,15.0,0.0,5.0,5.0,5.0,11,94122.0,True,False,True,363 days,False,1.0,True,3500.0,1.0,37.76299320826358,-122.46334805642171,735019,735019,735019,735019,734948,735019,735382
8,0.008415660446395903,5,6,1.0,1.0,17500.0,17500.0,0,1.0,0,1.0,0.0,5.0,5.0,7.0,38,94132.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.73280168799516,-122.47334244927093,735019,735019,735019,735019,734948,735019,735379
8,0.0024393218685205514,12,6,3.0,3.0,10000.0,1.0,58,2.0,64,2.0,2.0,5.0,5.0,8.0,2,94114.0,True,False,True,363 days,False,1.0,True,10000.0,1.0,37.76476591669862,-122.43406647905223,735019,735019,735019,735019,734948,735019,735382
8,0.0698865715331138,12,6,3.0,3.0,1200.0,1.0,6,1.0,45,0.0,0.0,3.0,5.0,11.0,4,94112.0,True,False,True,363 days,False,1.0,False,1200.0,inf,37.71672599331228,-122.43030743632185,735019,735019,735019,735019,734948,735019,735382
8,0.22844249298694963,1,6,2.0,2.0,4000.0,4000.0,0,1.0,0,1.0,0.0,5.0,5.0,4.0,33,94122.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.75254667937556,-122.48354995350202,735019,735019,735019,735019,734948,735019,735379
8,0.004878643737041103,12,3,2.0,2.0,2423.0,2500.0,1,2.0,1,2.0,0.0,5.0,5.0,3.0,30,94133.0,True,True,True,360 days,False,1.0,True,0.9692,1.0,37.80121299282274,-122.41343567629359,735019,735257,735019,735019,735257,735019,735379
8,0.005122575923893158,12,3,2.0,2.0,2423.0,2500.0,1,2.0,1,2.0,0.0,5.0,5.0,3.0,30,94133.0,True,True,True,360 days,False,1.0,True,0.9692,1.0,37.80121299282274,-122.41343567629359,735019,735257,735019,735019,735257,735019,735379
8,0.07696060495182339,12,3,3.0,3.0,6160.0,6160.0,1,2.0,1,2.0,0.0,5.0,5.0,5.0,9,94102.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.77657394612778,-122.42691630331755,735019,735246,735019,735019,735246,735019,735379
8,0.31040370776924014,12,6,2.0,2.0,4893.0,5000.0,0,1.0,0,1.0,0.0,5.0,5.0,2.0,25,94115.0,True,False,True,360 days,False,1.0,True,0.9786,1.0,37.792405569131574,-122.43723002037687,735019,735019,735019,735019,734948,735019,735379
8,0.027564337114282227,1,6,2.0,2.0,3800.0,3800.0,0,1.0,0,1.0,0.0,5.0,5.0,7.0,38,94131.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.73287861589485,-122.44278265783097,735019,735019,735019,735019,734948,735019,735379
8,0.29930479326747167,12,3,4.0,4.0,1.0,1.0,6,14.0,6,14.0,2.0,5.0,5.0,2.0,30,94109.0,True,True,True,364 days,False,1.0,True,1.0,1.0,37.79939647401604,-122.42276231764278,735019,735176,735019,735023,735176,735023,735383
8,0.07720453713867545,12,3,3.0,3.0,6160.0,6160.0,1,2.0,1,2.0,0.0,5.0,5.0,5.0,9,94102.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.77657394612778,-122.42691630331755,735019,735246,735019,735019,735246,735019,735379
8,0.013782168557141115,3,6,2.0,2.0,22004.0,22004.0,0,1.0,0,1.0,0.0,5.0,5.0,7.0,11,94131.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.7517401649266,-122.45664595050748,735019,735019,735019,735019,734948,735019,735379
8,0.006586169045005488,5,3,5.0,5.0,15000.0,15000.0,33,0.0,39,0.0,2.0,1.0,1.0,1.0,7,94122.0,True,True,True,360 days,True,1.0,True,1.0,,37.76936858304985,-122.4783479065499,735019,736164,735019,735019,736164,735019,735379
8,0.030125625076228808,12,3,1.0,1.0,1.0,1.0,47,0.0,54,0.0,2.0,3.0,3.0,10.0,17,94103.0,True,True,True,365 days,False,1.0,True,1.0,,37.766210212829584,-122.40708133746864,735019,735143,735019,735024,735143,735024,735384
8,0.07854616416636175,12,5,11.0,11.0,30000.0,0.0,6,70.0,6,70.0,2.0,1.0,1.0,3.0,19,94108.0,True,False,True,363 days,False,1.0,True,inf,1.0,37.7918109445839,-122.40780170603571,735019,735019,735019,735022,734948,735022,735382
8,0.10415904378582753,12,6,3.0,3.0,3000.0,1.0,46,30.0,56,30.0,2.0,2.0,4.0,3.0,5,94111.0,True,False,True,363 days,False,1.0,False,3000.0,1.0,37.79902048646466,-122.40149903280596,735019,735019,735019,735019,734948,735019,735382
8,0.4551774606659349,12,3,2.0,2.0,8000.0,8000.0,1,2.0,1,2.0,0.0,5.0,5.0,8.0,17,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.758073483921024,-122.4242687631875,735019,735095,735019,735019,735095,735019,735379
8,0.004146847176484937,1,3,3.0,3.0,1.0,1.0,6,4.0,6,4.0,0.0,5.0,5.0,8.0,1,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.7375845580984,-122.42458493780325,735019,735024,735019,735019,735024,735019,735379
8,0.3263812660080498,12,6,9.0,9.0,50000.0,50000.0,6,33.0,6,33.0,2.0,3.0,3.0,2.0,30,94109.0,True,False,True,400 days,False,1.0,True,1.0,1.0,37.80241458229426,-122.42173487725756,735019,735059,735019,735059,734948,735059,735419
8,0.0043907793633369925,1,3,3.0,3.0,3000.0,3000.0,6,4.0,6,4.0,0.0,5.0,5.0,8.0,1,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.7375845580984,-122.42458493780325,735019,735138,735019,735019,735138,735019,735379
8,0.13830954994511527,12,6,1.0,1.0,2800.0,1.0,59,0.0,65,0.0,0.0,2.0,4.0,2.0,16,94123.0,True,False,True,363 days,False,1.0,False,2800.0,,37.80377728748789,-122.42574995912149,735019,735019,735019,735019,734948,735019,735382
8,0.3940724478594951,12,6,1.0,1.0,3000.0,1.0,14,0.0,33,0.0,2.0,5.0,5.0,2.0,16,94123.0,True,False,True,363 days,False,1.0,True,3000.0,,37.7997641005306,-122.44077528599671,735019,735019,735019,735019,734948,735019,735382
8,0.06086108061958776,12,6,6.0,6.0,10000.0,10000.0,6,52.0,6,52.0,2.0,3.0,3.0,6.0,34,94102.0,True,False,True,372 days,False,1.0,True,1.0,1.0,37.782609124955925,-122.41712627285925,735017,735029,735017,735029,734948,735029,735389
8,0.06110501280643981,12,6,6.0,6.0,10000.0,10000.0,6,52.0,6,52.0,2.0,3.0,3.0,6.0,34,94102.0,True,False,True,372 days,False,1.0,True,1.0,1.0,37.782609124955925,-122.41712627285925,735017,735029,735017,735029,734948,735029,735389
8,0.06134894499329187,12,6,6.0,6.0,10000.0,10000.0,6,52.0,6,52.0,2.0,3.0,3.0,6.0,34,94102.0,True,False,True,372 days,False,1.0,True,1.0,1.0,37.782609124955925,-122.41712627285925,735017,735029,735017,735029,734948,735029,735389
8,0.061592877180143925,12,6,6.0,6.0,10000.0,10000.0,6,52.0,6,52.0,2.0,3.0,3.0,6.0,34,94102.0,True,False,True,372 days,False,1.0,True,1.0,1.0,37.782609124955925,-122.41712627285925,735017,735029,735017,735029,734948,735029,735389
8,0.06183680936699598,12,6,6.0,6.0,10000.0,10000.0,6,52.0,6,52.0,2.0,3.0,3.0,6.0,34,94102.0,True,False,True,372 days,False,1.0,True,1.0,1.0,37.782609124955925,-122.41712627285925,735017,735029,735017,735029,734948,735029,735389
8,0.29893889498719356,12,6,3.0,3.0,2800.0,1.0,48,0.0,55,0.0,0.0,2.0,5.0,2.0,25,94115.0,True,False,True,363 days,False,1.0,False,2800.0,,37.792264791483305,-122.43422911464681,735019,735019,735019,735019,734948,735019,735382
8,0.14013904134650568,1,6,3.0,3.0,44000.0,44000.0,1,2.0,1,2.0,0.0,5.0,5.0,9.0,17,94110.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.75470847871951,-122.41683993653818,735019,735019,735019,735019,734948,735019,735379
8,0.14038297353335774,1,6,3.0,3.0,44000.0,44000.0,1,2.0,1,2.0,0.0,5.0,5.0,9.0,17,94110.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.75470847871951,-122.41683993653818,735019,735019,735019,735019,734948,735019,735379
3,0.14184656665447007,12,3,3.0,3.0,300000.0,451996.74,6,4.0,1,2.0,2.0,5.0,5.0,5.0,39,94117.0,True,True,False,1365 days,False,1.0,True,0.66372160117792,2.0,37.77736992089275,-122.43600455869023,735019,736194,735019,735304,736194,735506,736384
8,0.04622514940846445,2,3,3.0,3.0,22000.0,29196.0,6,20.0,6,20.0,0.0,5.0,5.0,7.0,38,94131.0,True,True,True,360 days,False,1.0,True,0.7535278805315797,1.0,37.73184007096911,-122.4439884243003,735019,735178,735019,735019,735178,735019,735379
8,0.1645322600317112,12,3,2.0,2.0,8000.0,8000.0,0,1.0,0,1.0,0.0,5.0,5.0,9.0,4,94134.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.726596036155335,-122.41821480061687,735019,735052,735019,735019,735052,735019,735379
8,0.026832540553726063,12,3,16.0,16.0,1.0,1.0,35,0.0,42,0.0,2.0,1.0,1.0,6.0,5,94105.0,True,True,True,372 days,False,1.0,True,1.0,,37.79034659835115,-122.39223972163012,735019,735106,735019,735031,735106,735031,735391
8,0.023173557750945237,12,3,3.0,3.0,20000.0,20000.0,6,6.0,6,6.0,2.0,5.0,5.0,8.0,2,94114.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.766407913685015,-122.43525506645126,735019,735108,735019,735019,735108,735019,735379
3,0.1645322600317112,12,3,2.0,2.0,40000.0,40000.0,1,2.0,1,2.0,2.0,5.0,5.0,8.0,20,94131.0,True,True,False,654 days,True,1.0,True,1.0,1.0,37.747421907215866,-122.42953849543535,735019,735718,735019,735313,735718,735395,735673
8,0.0026832540553726066,12,3,2.0,2.0,7800.0,7800.0,1,2.0,1,2.0,0.0,5.0,5.0,8.0,20,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.747003943963655,-122.42189133638279,735019,735136,735019,735019,735136,735019,735379
8,0.0029271862422246614,12,3,2.0,2.0,7800.0,7800.0,1,2.0,1,2.0,0.0,5.0,5.0,8.0,20,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.747003943963655,-122.42189133638279,735019,735136,735019,735019,735136,735019,735379
8,0.22027076472740578,12,6,1.0,1.0,10000.0,1.0,14,0.0,15,1.0,2.0,5.0,5.0,5.0,8,94117.0,True,False,True,363 days,False,1.0,True,10000.0,0.0,37.76910439988964,-122.45217595396123,735019,735019,735019,735019,734948,735019,735382
8,0.016831320892791803,12,3,4.0,4.0,60000.0,60000.0,6,6.0,6,6.0,2.0,5.0,5.0,6.0,32,94103.0,True,True,True,393 days,True,1.0,True,1.0,1.0,37.772982019791705,-122.4115383363347,735019,735876,735019,735052,735876,735052,735412
8,0.18038785217709477,1,3,3.0,3.0,3000.0,3000.0,1,2.0,1,2.0,0.0,5.0,5.0,5.0,39,94115.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.779426312318876,-122.43487435803833,735019,735073,735019,735019,735073,735019,735379
8,0.01353823637028906,1,3,2.0,2.0,9000.0,12541.32,0,1.0,0,1.0,2.0,5.0,5.0,7.0,36,94131.0,True,True,True,363 days,False,1.0,True,0.7176278095128743,1.0,37.74875575144409,-122.45392310363135,735019,735348,735019,735022,735348,735022,735382
8,0.012806439809732895,1,3,2.0,2.0,20000.0,40000.0,0,1.0,0,1.0,2.0,5.0,5.0,7.0,38,94127.0,True,True,True,367 days,False,1.0,True,0.5,1.0,37.7301499996235,-122.46658752291987,735019,735331,735019,735026,735331,735026,735386
8,0.1463593121112331,1,3,3.0,3.0,22000.0,22000.0,6,27.0,6,27.0,2.0,5.0,5.0,5.0,11,94122.0,True,True,True,363 days,False,1.0,True,1.0,1.0,37.76545709858105,-122.47103765651599,735019,735166,735019,735022,735166,735022,735382
8,0.08269301134284668,1,3,3.0,3.0,16750.0,16750.0,1,2.0,1,2.0,0.0,5.0,5.0,1.0,24,94121.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.776168289906735,-122.49660547014193,735019,735086,735019,735019,735086,735019,735379
8,0.08293694352969874,1,3,3.0,3.0,16750.0,16750.0,1,2.0,1,2.0,0.0,5.0,5.0,1.0,24,94121.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.776168289906735,-122.49660547014193,735019,735086,735019,735019,735086,735019,735379
8,0.0068301012318575435,1,3,2.0,2.0,300.0,300.0,46,11.0,53,11.0,0.0,5.0,5.0,3.0,3,94111.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.79612192000679,-122.40437790826685,735019,735310,735019,735019,735310,735019,735379
8,0.34260275643371146,12,6,2.0,2.0,3000.0,1.0,26,2.0,30,2.0,2.0,5.0,5.0,2.0,25,94115.0,True,False,True,363 days,False,1.0,True,3000.0,1.0,37.79027647780106,-122.43974388371193,735019,735019,735019,735019,734948,735019,735382
8,0.011464812782046592,12,6,2.0,2.0,100.0,1.0,16,0.0,18,0.0,0.0,2.0,2.0,9.0,1,94110.0,True,False,True,363 days,False,1.0,True,100.0,,37.74414795921552,-122.41918270090636,735019,735019,735019,735019,734948,735019,735382
8,0.14257836321502623,12,3,19.0,19.0,328000.0,328000.0,6,73.0,6,73.0,2.0,1.0,1.0,3.0,19,94108.0,True,True,True,1080 days,False,1.0,True,1.0,1.0,37.792930483957214,-122.41218961797485,735019,735298,735019,735019,735298,735019,736099
8,0.2632028296133675,1,6,2.0,2.0,22000.0,71000.0,0,1.0,0,1.0,2.0,5.0,5.0,10.0,0,94124.0,True,False,True,360 days,False,1.0,True,0.30985915492957744,1.0,37.73736142009279,-122.40073641059524,735019,735019,735019,735019,734948,735019,735379
8,0.15123795584827418,1,3,3.0,3.0,22000.0,22000.0,6,24.0,6,24.0,2.0,5.0,5.0,5.0,11,94122.0,True,True,True,363 days,False,1.0,True,1.0,1.0,37.76490756547621,-122.47099793527758,735019,735166,735019,735022,735166,735022,735382
8,0.09989023051591657,12,3,3.0,3.0,1.0,1.0,6,3.0,6,3.0,0.0,5.0,5.0,10.0,27,94107.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75806253786146,-122.389876738091,735019,735026,735019,735019,735026,735019,735379
8,0.09989023051591657,12,3,3.0,3.0,1.0,1.0,6,3.0,6,3.0,0.0,5.0,5.0,10.0,27,94107.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75806253786146,-122.389876738091,735019,735026,735019,735019,735026,735019,735379
8,0.15123795584827418,1,3,3.0,3.0,22000.0,22000.0,6,24.0,6,24.0,2.0,5.0,5.0,5.0,11,94122.0,True,True,True,363 days,False,1.0,True,1.0,1.0,37.76490756547621,-122.47099793527758,735019,735166,735019,735022,735166,735022,735382
8,0.015489693865105502,12,3,2.0,2.0,35000.0,35000.0,1,2.0,1,2.0,0.0,5.0,5.0,11.0,4,94112.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.72632748774302,-122.43067169344975,735019,735100,735019,735019,735100,735019,735379
8,0.005366508110745213,12,3,3.0,3.0,450.0,450.0,46,15.0,53,15.0,0.0,5.0,5.0,6.0,32,94103.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.78176038802282,-122.40930756114417,735019,735211,735019,735019,735211,735019,735379
8,0.028540065861690448,15,3,2.0,2.0,65000.0,113000.0,0,1.0,0,1.0,2.0,5.0,5.0,2.0,16,94123.0,True,True,True,1098 days,False,1.0,True,0.5752212389380531,1.0,37.80306150899272,-122.43926050991443,735019,735282,735019,735037,735282,735037,736117
8,0.051103793145505554,12,3,4.0,4.0,1050.0,1050.0,46,35.0,53,35.0,0.0,5.0,5.0,6.0,34,94102.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.78510250801799,-122.4126442683515,735019,735198,735019,735019,735198,735019,735379
8,0.033418709598731555,12,3,3.0,3.0,24000.0,24000.0,35,0.0,42,0.0,2.0,3.0,3.0,6.0,5,94107.0,True,True,True,365 days,False,1.0,True,1.0,,37.78208126535473,-122.39124045529638,735019,735124,735019,735024,735124,735024,735384
8,0.005244542017319186,12,6,5.0,5.0,2100.0,2100.0,46,70.0,53,70.0,0.0,3.0,3.0,6.0,32,94103.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.78324134881539,-122.40750417803119,735019,735019,735019,735019,734948,735019,735379
8,0.008171728259543848,12,6,3.0,3.0,2500.0,2500.0,46,32.0,53,32.0,0.0,3.0,3.0,6.0,32,94103.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.781173362057395,-122.40935843698693,735019,735019,735019,735019,734948,735019,735379
8,0.2901573362605196,12,6,3.0,3.0,1.0,1.0,13,3.0,34,3.0,2.0,5.0,4.0,2.0,25,94115.0,True,False,True,363 days,False,1.0,False,1.0,1.0,37.78918376666556,-122.43350085677527,735019,735019,735019,735019,734948,735019,735382
